YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,CAE_TYPE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,OUT_OF_DIRECTIVES,CRIT_CODE,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,NUMBER_OFFERS
2022,3,44833,R209.S5,0,0,N,Asker kommune,Postboks 353,Asker,1372,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO082,N,N,N,45233100,45233.0,45221100---45231100---45233120---45233140---45262300,Y,5.0,1.0,24598309.6,17710782.91,17710782.91,N,OPE,0,M,N,1,5.0
2022,3,44838,R209.S5,0,0,N,Oslo kommune v/ Rådhusets forvaltningstjeneste,Rådhuset,Oslo,0037,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO081,N,N,N,45000000,45000.0,45260000---45261310---45262300---45262500---45311000---45313100---45421000---45443000---71320000,Y,5.0,1.0,13309525.84,13309525.84,13309525.84,N,OPE,0,M,N,1,9.0
2022,18,44837,R208.S5,0,0,,STATSBYGG,Biskop Gunnerus' gate 6,OSLO,0103,OUT  ,NO,NO,,6,Other,N,,,W,,N,N,,45000000,45000.0,45100000---45200000---45210000---45220000---45400000,,5.0,,121687325.15,121687325.15,121687325.15,N,NIP,0,M,N,1,3.0
2022,3,44840,R209.S5,0,0,N,TROMS OG FINNMARK FYLKESKOMMUNE,Postboks 701,VADSØ,9815,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,NO074,N,N,N,45211340,45211.0,71240000,N,5.0,1.0,8458169.3,8458169.3,8458169.3,N,OPE,0,M,N,1,2.0
2022,3,44840,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45310000,45310.0,31000000---34990000---50230000---50232000---65320000,Y,5.0,1.0,15038471.07,15038471.07,15038471.07,N,OPE,0,L,N,1,5.0
2022,3,44844,R209.S5,0,0,N,Haugesund kommune,Postboks 2160,Haugesund,5504,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45214200,45214.0,45000000---45112700---45210000---45212225---71221000---71222000---71240000---71313420---71320000,Y,5.0,1.0,41080313.19,41080313.19,41080313.19,N,NIC,0,M,N,1,3.0
2022,3,44846,R209.S5,0,0,N,Helse Stavanger HF,Postboks 8100,Stavanger,4068,OUT  ,NO,NO,N,N,Health,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,44112400---44112500,N,5.0,1.0,106450.56,106450.56,106450.56,N,NIC,0,M,N,1,1.0
2022,3,44848,R209.S5,0,0,N,Viken fylkeskommune,Oscar Pedersens vei 39,Sarpsborg,1702,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO082,N,N,N,45231600,45231.0,45112000---45232332---45314000---45314310---45314320,Y,5.0,1.0,11807188.61,8187307.37,8187307.37,N,OPE,0,M,N,6,7.0
2022,3,44851,R209.S5,0,0,N,NTNU c/o SINTEF Ocean AS,Høgskoleringen 1,Trondheim,7034,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO060,N,N,N,45000000,45000.0,,N,5.0,1.0,245491.13,245491.13,245491.13,N,OPE,0,L,N,1,2.0
2022,3,44851,R209.S5,0,0,N,NTNU AS c/o SINTEF Ocean AS,Høgskoleringen 1,Trondheim,7034,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO060,N,N,N,45251143,45251.0,42120000,N,5.0,1.0,28182.97,28182.97,28182.97,N,OPE,0,L,N,1,3.0
2022,3,44851,R209.S5,0,0,N,NTNU AS c/o SINTEF Ocean AS,Høgskoleringen 1,Trondheim,7034,OUT  ,NO,NO,N,N,Other,N,N,N,W,NO060,N,N,N,45300000,45300.0,31000000---45311000---45317000---51100000---51110000---71323100,N,5.0,1.0,674239.67,674239.67,674239.67,N,OPE,0,L,N,1,1.0
2022,3,44852,R209.S5,0,0,N,STATSBYGG,Biskop Gunnerus' gate 6,OSLO,0103,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,,Y,5.0,1.0,14857379.0,14857379.0,14857379.0,N,OPE,0,M,N,1,3.0
2022,6,44859,R209.S5,0,0,N,Sarpsborg kommune,Postboks 237,Sarpsborg,1702,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO082,N,N,N,45231100,45231.0,45231110---45231300---45232100---45232420,Y,5.0,1.0,9336326.69,9336326.69,9336326.69,N,OPE,0,L,N,1,4.0
2022,3,44860,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO091,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,13207643.77,13207643.77,13207643.77,N,OPE,0,L,N,1,7.0
2022,3,44860,R209.S5,0,0,N,Bodø Kommune,Postboks 319,Bodø,8001,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO071,N,N,N,45233124,45233.0,45233224---45233300---45233310---31320000---31321300---31321700---45112700---45112730,Y,5.0,1.0,7956918.03,7956918.03,7956918.03,N,OPE,0,M,N,1,4.0
2022,3,44866,R209.S5,0,0,N,Stavanger kommune,Postboks 8001,STAVANGER,4068,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45442100,45442.0,,N,5.0,1.0,193527.2,193527.2,193527.2,N,OPE,0,M,N,1,2.0
2022,3,44867,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45214200,45214.0,45400000---45421000---45453000,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,5.0
2022,3,44867,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45330000,45330.0,45231100---45231110---45231112---45332200,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,3.0
2022,3,44869,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45310000,45310.0,45311000---45315000,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,2.0
2022,3,44869,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45331200,45331.0,45331210,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,3.0
2022,3,44869,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45315100,45315.0,45310000,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,6.0
2022,3,44869,R209.S5,0,0,N,Haugesund kommune,Rådhusgata 66,Haugesund,5528,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO0A1,N,N,N,45313100,45313.0,,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,1.0
2022,3,44873,R209.S5,0,0,N,Tinn kommune,Torget 1,Rjukan,3660,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO091,N,N,N,45231300,45231.0,45231110---45232150---45232152---45240000,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,1,4.0
2022,3,44873,R209.S5,0,0,N,Osen kommune,Rådhusveien 13,Steindalen,7740,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO060,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,6019362.41,6019362.41,6019362.41,N,OPE,0,L,N,1,3.0
2022,3,44875,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO0A3,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,3274114.71,3274114.71,3274114.71,N,OPE,0,L,N,1,5.0
2022,3,44880,R209.S5,0,0,N,Øvre Romerike Innkjøpssamarbeid,Furusetgt 12,Jessheim,2050,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO082,N,N,N,45223800,45223.0,44211000---44211100,Y,5.0,1.0,6395560.5,6395560.5,6395560.5,N,OPE,0,M,N,4,4.0
2022,3,44882,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,45221110,Y,5.0,1.0,22208568.87,22208568.87,22208568.87,N,OPE,0,L,N,1,2.0
2022,3,44883,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO071,N,N,N,45233121,45233.0,45000000---45233100---45233120---45233121---71320000---71322500---71322300,Y,5.0,1.0,29132368.42,27445809.92,27445809.92,N,NIC,0,L,N,1,3.0
2022,3,44887,R209.S5,0,0,N,TROMS OG FINNMARK FYLKESKOMMUNE,Postboks 701,VADSØ,9815,OUT  ,NO,NO,N,3,Other,N,N,N,W,"NO07,NO074",N,N,N,45000000,45000.0,31200000---31600000---35113000---39717100---44114000---45221000---45221240---45232000---45233292,N,5.0,1.0,5187797.34,5187797.34,5187797.34,N,OPE,0,L,N,1,5.0
2022,3,44887,R209.S5,0,0,N,Sola kommune,Postboks 99,Sola,4097,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,Y,45422000,45422.0,44111000---44112000---44191000---44221000---45262660---45343100---50700000,Y,5.0,1.0,39941.26,39941.26,39941.26,N,RES,0,L,N,1,3.0
2022,3,44890,R209.S5,0,0,N,Bergen kommune - Etat for utbygging,Serviceboks 7880,BERGEN,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45000000,45000.0,45111100---45210000---45212200---45214200---71240000---71320000,Y,5.0,1.0,36366131.08,36366131.08,36366131.08,N,OPE,0,M,N,1,7.0
2022,3,44894,R209.S5,0,0,N,OFA - Konkurranseportal,Brogaten 7,Farsund,4550,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO092,N,N,N,45000000,45000.0,45200000---45300000,Y,5.0,1.0,5097790.09,5097790.09,5097790.09,N,OPE,0,L,N,1,3.0
2022,3,44894,R209.S5,0,0,N,Oslo kommune v/ Oslobygg KF,Grenseveien 78C,Oslo,0661,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO081,N,N,N,45214200,45214.0,45000000---45214220---45214230,Y,5.0,1.0,14901477.77,14901477.77,14901477.77,N,OPE,0,M,N,1,9.0
2022,3,44895,R209.S5,0,0,N,Oslo kommune v/ Bymiljøetaten,Postboks 636 Løren,Oslo,0507,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO081,N,N,N,45000000,45000.0,45111100---45112730---45200000---45213315---45230000---45231000---45231100---45231110---45231112---45231300---45232140---45232411---45232440---45233000---45233100---45233120---45233220---45233222---45233224---45233300---45233320---45233330---45251250,Y,5.0,1.0,5195212.19,5195212.19,5195212.19,N,OPE,0,L,N,1,2.0
2022,3,44897,R209.S5,0,0,N,Trøndelag fylkeskommune,Seilmakergata 2,STEINKJER,7725,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO06,N,N,N,45232300,45232.0,32571000---45000000---45232300,Y,5.0,6.0,1690591.64,1690591.64,1690591.64,N,OPE,0,M,N,6,1.0
2022,3,44897,R209.S5,0,0,N,Trøndelag fylkeskommune,Seilmakergata 2,STEINKJER,7725,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO06,N,N,N,45232300,45232.0,32571000---45000000---45232300,Y,5.0,6.0,1690591.64,1690591.64,1690591.64,N,OPE,0,M,N,6,2.0
2022,3,44903,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45233120,45233.0,45213142---45231300---45233222---45233250,Y,5.0,1.0,14758985.76,14758985.76,14758985.76,N,OPE,0,M,N,1,4.0
2022,3,44908,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,"NO0A2,NO",N,N,N,45000000,45000.0,45221100---45221246---45233120,Y,5.0,1.0,485709700.2,485709700.2,485709700.2,N,NIC,0,L,N,1,2.0
2022,3,44909,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO071,N,N,N,45000000,45000.0,45315100,Y,5.0,1.0,5041194.69,5041194.69,5041194.69,N,OPE,0,M,N,1,4.0
2022,6,44910,R209.S5,0,0,N,Bane NOR SF,Postboks 4350,HAMAR,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO091,N,N,N,45213320,45213.0,45111211---45210000---45213321---45233100---45234100---45234116---45234160---45236000,Y,5.0,1.0,24267551.98,24267551.98,24267551.98,N,NIC,0,,N,1,4.0
2022,3,44912,R209.S5,0,0,N,Helse Sør-Øst RHF,,HAMAR,,OUT  ,NO,NO,N,6,Health,N,N,N,W,NO081,N,N,N,45420000,45420.0,45421000---45421150---45422000,N,5.0,1.0,2666456.76,2666456.76,2666456.76,N,OPE,0,L,N,1,3.0
2022,3,44916,R209.S5,0,0,N,Sola kommune,Postboks 99,Sola,4097,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,45100000---45214200---45214210---45214220---45300000---45400000---71320000,Y,5.0,1.0,5299250.24,5299250.24,5299250.24,N,OPE,0,L,N,1,6.0
2022,3,44915,R209.S5,0,0,N,Trondheim kommune,Erling Skakkes gate 14,TRONDHEIM,7004,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO060,N,N,N,45000000,45000.0,,N,5.0,1.0,9347992.29,9347992.29,9347992.29,N,NIC,0,M,N,1,3.0
2022,3,44915,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45000000,45000.0,,Y,5.0,1.0,9628930.17,9628930.17,9628930.17,N,OPE,0,L,N,1,8.0
2022,6,44915,R209.S5,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO06,N,N,N,45234100,45234.0,,Y,5.0,1.0,,,,N,NIC,0,,N,1,2.0
2022,3,44916,R209.S5,0,0,N,Ålesund kommunale eigedom KF,Postboks 1521,Ålesund,6025,OUT  ,NO,NO,N,6,General public\services,N,N,N,W,NO0A3,N,N,N,45214200,45214.0,45000000---45210000---45214000---45214210---45214220,Y,5.0,1.0,21710468.06,21710468.06,21710468.06,N,OPE,0,L,N,1,7.0
2022,3,44917,R209.S5,0,0,N,Asker kommune,Postboks 353,Asker,1372,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO082,N,N,N,45210000,45210.0,45211100---45300000---45400000---71310000---71541000,Y,5.0,1.0,11807188.61,1180718.86,1180718.86,N,NIC,0,M,N,1,4.0
2022,3,44918,R209.S5,0,0,N,Sola kommune,Postboks 99,Sola,4097,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,32424000---32571000---45200000---45230000---45231000---45231200---45231220---45233000---45233100---45233162---45262600---45262620---45300000---45310000---45314300---45316110,Y,5.0,1.0,1990215.28,1990215.28,1990215.28,N,OPE,0,L,N,1,5.0
2023,3,44971,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO0A3,N,N,N,45000000,,45221110,Y,,1.0,8035878.62,8035878.62,8035878.62,N,OPE,0,L,N,1,2.0
2023,3,44972,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45100000,,45111200---45112000---45112400---45223200---45223210---45262210---45262300,Y,,1.0,1421191.94,1421174.13,1421174.13,N,OPE,0,M,N,1,2.0
2023,3,44972,R209.S5,0,0,N,Oslo kommune v/ Oslobygg KF,Grenseveien 78C,Oslo,0661,,NO,,N,3,Other,N,N,N,W,NO,N,N,N,45000000,,45000000,N,,1.0,938769.89,938769.89,938769.89,N,OPE,0,M,N,1,5.0
2023,3,44972,R209.S5,0,0,N,Froland kommune,Frolandsveien 995,Froland,4820 ,,NO,,N,3,General public\services,N,N,N,W,NO092,N,N,N,45214220,,45000000---45214000,N,,1.0,4033105.0,4033105.0,4033105.0,N,OPE,0,M,N,1,7.0
2023,3,44979,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,563963.73,563963.73,563963.73,N,OPE,0,L,N,1,3.0
2023,3,44980,R209.S5,0,0,N,Ålesund kommune,Keiser Wilhelms gate 11,Ålesund,6003,,NO,,N,3,General public\services,N,N,N,W,NO0A3,N,N,N,45000000,,44212400---44212410---45112400---45112600---45222110---45223210---45231300---45262000---45262210---45262310,Y,,1.0,7918753.59,7918753.59,7918753.59,N,OPE,0,L,N,1,8.0
2023,3,44984,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO081,N,N,N,45000000,,45000000,Y,,1.0,13003525.53,13003525.53,13003525.53,N,OPE,0,L,N,1,2.0
2023,3,44992,R209.S5,0,0,N,Oslo kommune v/ Bymiljøetaten,Postboks 636 Løren,Oslo,0507,,NO,,N,3,General public\services,N,N,N,W,NO081,N,N,N,45000000,,45112730---45210000---45232000---45233000---45233120---45233140---45233161---45233162---45233222---45233300---45233340---45262510---45316110,Y,,1.0,11086255.02,11086255.02,11086255.02,N,OPE,0,M,N,1,5.0
2023,3,44994,R209.S5,0,0,N,"Lier Vei, Vann og Avløp Kf",Vestsideveien 22,Lier,3404,,NO,,N,8,General public\services,N,N,N,W,NO082,N,N,N,45233100,,45112000---45231110---45231300---45233120---45233222---45316110,Y,,1.0,6928909.39,6928909.39,6928909.39,N,OPE,0,M,N,1,4.0
2023,3,44995,R209.S5,0,0,N,Norconsult AS,Valkendorfsgaten 6,Bergen,5012,,NO,,N,3,Other,N,N,N,W,NO0A1,N,N,N,45232100,,44161410,N,,1.0,6617355.93,6617355.93,6617355.93,N,OPE,0,L,N,1,5.0
2023,3,44995,R209.S5,0,0,N,Sarpsborg kommune,Postboks 237,Sarpsborg,1702,,NO,,N,R,General public\services,N,N,N,W,NO082,N,N,N,45262700,,45111000---45111100---45262800---45300000---45400000---45454000,Y,,1.0,7111203.55,7111203.55,7111203.55,N,OPE,0,L,N,1,11.0
2023,6,44996,R209.S5,0,0,N,IVAR IKS,Breiflåtveien 16/18,Stavanger,4017,,NO,,N,4,Water,N,N,N,W,NO0A1,N,N,N,45231110,,44162100---44162500,Y,,1.0,1484766.3,1484766.3,1484766.3,N,NIC,0,M,N,1,2.0
2023,3,44998,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO02,N,N,N,45000000,,44113620,Y,,1.0,4211369.05,4211369.05,4211369.05,N,OPE,0,L,N,1,2.0
2023,3,44998,R209.S5,0,0,N,Oslo kommune v/ Oslobygg KF,Grenseveien 78C,Oslo,0661,,NO,,N,R,General public\services,N,N,N,W,"NO081,NO08,NO",N,N,N,45212000,,45000000---45112720---45210000---45212100---45212200---45212220---45212225---45212230,Y,,1.0,15946390.04,15946390.04,15946390.04,N,OPE,0,M,N,1,12.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,234197.14,234197.14,234197.14,N,OPE,0,L,N,1,1.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,625828.99,625828.99,625828.99,N,OPE,0,L,N,1,2.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,244491.52,244491.52,244491.52,N,OPE,0,L,N,1,1.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,1038841.49,1038841.49,1038841.49,N,OPE,0,L,N,1,2.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,861906.84,861906.84,861906.84,N,OPE,0,L,N,1,2.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,467404.43,467404.43,467404.43,N,OPE,0,L,N,1,1.0
2023,3,45003,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45331210,,45331000---45331200,Y,,1.0,189702.25,189654.15,189654.15,N,OPE,0,M,N,1,4.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,822560.53,822560.53,822560.53,N,OPE,0,L,N,1,2.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,1021098.53,1021098.53,1021098.53,N,OPE,0,L,N,1,1.0
2023,3,45003,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45315100,,48921000---51900000,Y,,1.0,63409.42,63350.03,63350.03,N,OPE,0,M,N,1,3.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140,Y,,1.0,448646.88,448646.88,448646.88,N,OPE,0,L,N,1,5.0
2023,3,45003,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,521895.35,521895.35,521895.35,N,OPE,0,L,N,1,4.0
2023,3,45005,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,1354849.25,1354849.25,1354849.25,N,OPE,0,L,N,1,4.0
2023,3,45005,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45310000,,45311000---45315100---45317000---51100000,Y,,1.0,617128.26,593906.52,593906.52,N,OPE,0,M,N,1,2.0
2023,3,45005,R209.S5,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,,NO,,N,3,General public\services,N,N,N,W,NO0A2,N,N,N,45233141,,45233139---45233140---50230000---63712000,Y,,1.0,467404.43,467404.43,467404.43,N,OPE,0,L,N,1,1.0
2023,3,45005,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45330000,,45231113---45332000---45332300,Y,,1.0,346275.41,346275.41,346275.41,N,OPE,0,M,N,1,4.0
2023,6,45007,R209.S5,0,0,N,Askøy kommune,"Klampavikvegen 1, Askøy",KLEPPESTØ,5300,,NO,,N,4,Water,N,N,N,W,NO0A2,N,N,N,45200000,,,N,,1.0,3167501.44,3167501.44,3167501.44,N,OPE,0,L,N,1,9.0
2023,3,45009,R209.S5,0,0,N,STATSBYGG,Biskop Gunnerus' gate 6,OSLO,0103,,NO,,N,8,Other,N,N,N,W,NO082,N,N,N,45000000,,,Y,,1.0,32070952.03,32070952.03,32070952.03,N,OPE,0,L,N,1,6.0
2023,3,45009,R209.S5,0,0,N,Tromsø kommune,"Rådhuset, Postboks 6900 Langnes",Tromsø,9299,,NO,,N,3,General public\services,N,N,N,W,NO074,N,N,N,45233100,,45112000---45233140---45233142---45233222,Y,,1.0,10130603.41,10130603.41,10130603.41,N,OPE,0,M,N,1,2.0
2023,3,45010,R209.S5,0,0,N,STATSBYGG,Biskop Gunnerus' gate 6,OSLO,0103,,NO,,N,8,Other,N,N,N,W,NO020,N,N,N,45000000,,,N,,1.0,4841723.91,4841723.91,4841723.91,N,OPE,0,L,N,1,2.0
2023,3,45012,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO082,N,N,N,45000000,,44113620,Y,,1.0,3681456.85,3681456.85,3681456.85,N,OPE,0,L,N,1,3.0
2023,3,45012,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,"NO082,NO",N,N,N,45000000,,44113620,Y,,1.0,2997126.19,2997126.19,2997126.19,N,OPE,0,L,N,1,4.0
2023,3,45014,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO074,N,N,N,45000000,,45000000,Y,,1.0,24005654.48,24005654.48,24005654.48,N,COD,0,L,N,1,2.0
2023,3,45014,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,,NO,,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45213252,,45300000---45330000---45421000---45422000---45430000---45431000---45440000,Y,,1.0,1175538.97,1088828.62,1088828.62,N,OPE,0,M,N,1,6.0
2023,3,45028,R209.S5,0,0,N,Statens vegvesen,Skoggata 19,Moss,1500,,NO,,N,1,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,,45000000,Y,,1.0,36991708.67,36991708.67,36991708.67,N,NIC,0,L,N,1,5.0
